uniqueID,name,parent,shape,colour,definition,courses,concepts
552,Torsion,550,,o,The twisting or rotation of a structural member when subjected to a torque or twisting force. ,MSE222,"508, 555, 556, 557, 558"
553,Stress Concentrations,551,,p,Localized areas where stress is significantly higher than the surrounding regions. ,MSE222,"591, 593"
554,Stress Concentrations,552,,p,Localized areas where stress is significantly higher than the surrounding regions. ,MSE222,"591, 593"
555,Torque,552,,g,Force that causes an object to rotate around an axis.,MSE222,"552, 556"
556,Angle of Twist,552,,g,The amount of rotation that occurs in a structural member subjected to a torque. ,MSE222,"526, 559"
557,Power Transmission,552,,g,The transfer of mechanical energy from a source to a member.,MSE222,552
558,Polar Moment of Inertia,552,,g,A shaft or beam's resistance to rotational deformation.,MSE222,552
559,Right Hand Rule,556,,p,A mnemonic device used for understanding the orientation for axes in three dimensional space. ,MSE222,556
560,Shear and Moment Diagram,550,,g,A graphical representation that shows the shear force and bending moment along the length of a structural beam. ,MSE222,"540, 595, 543, 550, 561, 562, 563"
561,Areas Under Graph,560,,p,-,MSE222,"560, 565"
562,Area under Distributed Loading,561,d,o,-,MSE222,560
563,Area under Shear Diagram,561,d,o,-,MSE222,"560, 564"
564,Change in Shear,562,,p,Computed by finding the area under the graph. The units of the change in shear are kN.,MSE222,563
565,Change in Moment,563,,p,Computed by finding the area under the graph. The units of the change in moment are : kNm,MSE222,561
566,Deformation,538,,p,Change in shape or size of an object caused by external forces. ,MSE222,"501, 508, 567, 568, 612"
567,Plastic Deformation,566,,o,"Occurs when a material is subjected to external forces beyond its elastic limit, and permanent change occurs. ",MSE222,"566, 570"
568,Elastic Deformation,566,,o,"Occurs when a material is subjected to external forces, and it returns to its original shape and size once the forces are removed.",MSE222,"506, 566, 570, 580, 582"
569,Stress and Strain,538,,g,-,MSE222,"591, 599"
570,Stress and Strain Diagram,569,,g,-,MSE222,"567, 568"
571,Diagram Characteristics,570,,p,-,MSE222,"573, 574, 575, 576, 577, 578, 579, 581, 584, 585, 586, 588, 589, 590"
573,Poisson's ratio,571,d,o,The ratio of lateral strain to the corresponding longitudinal strain.,MSE222,571
574,Ultimate Tensile Strength,571,d,o,The maximum stress a material can withstand before it fractures. ,MSE222,"571, 588"
575,Young's Modulus / Elastic Modulus,571,d,o,It is the ratio of stress to strain of a material within its elastic limit.,MSE222,571
576,Hooke's Law,575,,b,Describes the linear relationship between stress and strain of material within its elastic limit. ,MSE222,"571, 591, 599"
577,Modulus of Toughness,571,d,o,The variable representing amount of energy absorbed before fracture. ,MSE222,"571, 588"
578,Area under Curve,571,d,o,-,MSE222,571
579,Toughness,578,,p,The amount of energy absorbed before fracture. ,MSE222,"571, 588"
580,Resilience,578,,p,The ability of a material to absorb energy during elastic deformation. ,MSE222,"571, 568"
581,Diagram Regions,570,,r,-,MSE222,571
582,Elastic Region,581,,o,"The region on a stress-strain curve where a material is subjected to external forces, and it returns to its original shape and size once the forces are removed.",MSE222,"571, 568, 584"
583,Plastic Region,581,,o,"The region on a stress-strain curve where the material is subjected to external forces beyond its elastic limit, and permanent change occurs.",MSE222,"571, 567, 584"
584,Proportional limit,582,d,r,The point at which the relationship between stress and strain becomes non-linear. ,MSE222,"571, 591, 599, 582, 583"
585,Yield Strength,582,d,r,The stress at which a material begins to exhibit plastic deformation.,MSE222,"571, 567"
586,Necking,583,d,r,Localized deformation that occurs in a ductile material under tensile stress. ,MSE222,"571, 566"
587,Ultimate Tensile Strength,583,d,r,The maximum stress a material can withstand before it fractures.,MSE222,"571, 591, 588"
588,Fracture,583,d,r,The point at which the material breaks. ,MSE222,"571, 574, 577, 579, 587"
589,Strain Hardening,583,d,r,The strengthening of a material as it is deformed. ,MSE222,"571, 566"
590,Saint Venant's Principle,591,,b,The stress and strain distribution in a structural member becomes uniform at a sufficient distance from deformation.,MSE222,"591, 599"
591,Stress,569,,o,A measure of the internal force per unit area within a material when it's subjected to external forces. ,MSE222,"502, 503, 504, 508, 525, 549, 553, 554, 576"
592,Normal Stress,591,,o,The stress that acts perpendicular to the cross-sectional area of a material. ,MSE222,591
593,Stress Concentrations,592,,p,Localized areas where stress is significantly higher than the surrounding regions. ,MSE222,591
594,Axial Load,592,,p,"The external force applied along the longitudinal axis of a structural member, that causes compression or tension. ",MSE222,"538, 566"
595,Shear Stress,591,,o,The stress that acts parallel to the cross-sectional area of a material. ,MSE222,"543, 547, 548"
596,Single Shear Stress,595,,o,When a material is subjected to shear stress applied in a single plane or direction.,MSE222,595
597,Double Shear Stress,595,,o,When a material is subjected to shear stress applied in two or more planes or sections.,MSE222,595
598,Thermal Stress,591,,o,The stress induced in material due to temperature changes. ,MSE222,591
599,Strain,569,,o,A measure of the deformation in shape of a material due to the applied stress.  ,MSE222,"502, 503, 505, 507, 508, 525, 576"
600,Normal Strain,599,,o,It measures the deformation of a material in the direction perpendicular to the applied force.  ,MSE222,"599, 566"
601,Shear Strain,599,,o,The deformation of a material when it is subjected to shear stress. ,MSE222,"599, 547, 548, 566"
602,Tensile Strain,600,,o,The elongation in material when it is subjected to tensile stress. ,MSE222,"599, 591, 566"
603,Lateral Strain,600,,o,Change in dimensions that occurs perpendicular to the applied force. ,MSE222,"599, 591, 566"
604,Design of Beams,500,,g,"Determining the appropriate size, material, reinforcement needed to support loads and resist bending. ",MSE222,"605, 618, 627"
605,Elastic Curve,604,,g,Graphical representation of the deflection or the bending when a material is subjected to external forces.,MSE222,"604, 606"
606,Methods of Solving Elastic Curves,605,,g,-,MSE222,"607, 610"
607,Slope and Displacement by Integration,606,,o,"The method involves applying boundary conditions, and integrating the equation of the bending moment twice. ",MSE222,"522, 608"
608,Boundary Conditions,607,,r,The constraints imposed on the beam at its interior supports or ends. ,MSE222,513
609,Continuity Condition,608,,o,The requirement for smooth deflection along the beam. ,MSE222,604
610,Slope and Displacement by Superposition,606,,o,The method of separately analyzing the effects of the individual loads on a beam and then combining the resulting deflections to obtain the overall response. ,MSE222,"510, 611, 612, 613, 614"
611,Elastic Curve,610,,r,Graphical representation of the deflection or the bending when a material is subjected to external forces.,MSE222,"604, 606, 610"
612,Compatibility Equations,610,,r,Mathematical equations that ensure consistency and compatibility of deformations of different sections of a beam.,MSE222,"501, 526, 531, 532, 533, 566, 610"
613,Load-Displacement Equations,610,,r,Mathematical equations that describe the relationship between the applied loads and resulting deformations in a beam. ,MSE222,"526, 594, 610"
614,Equilibrium Equations,610,,r,Mathematical equations that represent the conditions required for a beam to be in a state of equilibrium. ,MSE222,"526, 610"
615,Table of Beam Slopes and Deflections,610,,g,-,MSE222,"525, 610"
616,Simply Supported Beams,615,,o,Structural elements with two supports at each end. ,MSE222,"618, 604"
617,Cantilevered Beams,615,,o,Structural elements that are fixed at one end and free at the other. ,MSE222,"604, 618"
618,Beams,604,,g,Structural elements that support loads.,MSE222,"619, 620"
619,Prismatic Beams,618,,o,"Structural elements with a uniform cross-sectional area and shape, with a homogenous material. ",MSE222,"524, 618"
620,Non-Prismatic Beams,618,,o,"Structural elements with a change in cross-sectional area and shape, with a homogenous material. ",MSE222,618
621,Procedures of Analysis,619,,g,-,MSE222,"619, 622, 623, 624, 625"
622,Normal Stress,621,,o,The stress that acts perpendicular to the cross-sectional area of a material. ,MSE222,621
623,Shear Stress,621,,o,The stress that acts parallel to the cross-sectional area of a material. ,MSE222,621
624,Adequacy of Fasteners,621,,o,To determine if the chosen fasteners are strong enough to securely hold and support the loads in a structural system.,MSE222,621
625,Shear and Moment Diagram,621,,o,-,MSE222,621
626,Fully Stressed Beam,620,,o,A beam that has reached the maximum allowable stress or approached due to applied loads. ,MSE222,620
627,Buckling of Beams,604,,g,Unstable deformation or failure of a beam due to compressive forces exceeding its buckling load. ,MSE222,"604, 619"
628,Ideal Column,627,,g,A structural element designed to carry axial compressive loads without experiencing significant bending or buckling. ,MSE222,"630, 591, 599"
629,End Conditions,628,d,p,Refers to the type of structural elements present at the end of the member.,MSE222,513
630,Euler Load,628,,p,The maximum axial compressive load that a slender column can withstand without undergoing buckling.,MSE222,594
631,Both ends fixed,629,,o,When a structural element has both ends fixed. The Effective Length of this type of set-up is $*L_e = 0.5L$. ,MSE222,629
632,"One fixed end, One pinned end",629,,o,"When a structural element has one fixed end, and one pinned end. The Effective Length of this type of set-up is $*L_e = 0.7L$. ",MSE222,629
633,Both ends pinned,629,,o,When a structural element has both ends pinned. The Effective Length of this type of set-up is $*L_e = L$. ,MSE222,629
634,"One Fixed End, One Free End",629,,o,"When a structural element has one fixed end, and one free end. The Effective Length of this type of set-up is $*L_e = 2L$. ",MSE222,629
635,Critical Load,627,,p,Maximum load that a structure can endure before it becomes unstable. ,MSE222,"618, 636, 637, 638"
636,Stable Equilibrium,635,,p,When an object returns to its original state after being disturbed. ,MSE222,635
637,Unstable Equilibrium,635,,p,When an object does not return to its original state after being disturbed. ,MSE222,635
638,Neutral Equilibrium,635,,p,When an object has a balanced state remaining static without external forces. ,MSE222,635
800,Structures and Characterizations of Materials: MSE219,4,,g,-,"MSE219, MSE218, MSE217",
801,Crystal Structure,800,,g,"A description of the ordered arrangement of atoms, ions or molecules in a crystalline material. ","MSE219, MSE244, MSE245, MSE217, MSE218","2059, 2060, 1050, 1428, 1707, 1050, 804, 803"
802,Symmetry,804,,g,An description of the degree to which motifs are repeated systematically in space to produce structures that exhibit specific and predictable positions. ,"MSE218, MSE219","804, 1491, 1492, 816, 817"
803,Motif,801,,g,A set of atoms arranged in a specific configuration within a lattice structure. Motifs are located on lattice points which allow for the periodic repetition of the arrangement of atoms throughout a lattice structure. ,"MSE218, MSE219","1050, 804, 801"
804,Lattice Structure,801,,g,"The regular arrangement of atoms, ions or molecules in a solid material which forms a repeating pattern that extends itself throughout the entire material. ","MSE218, MSE217, MSE219","801, 1439, 805, 1714, 807, 812"
805,System of Lattice Structure,804,,g,-,"MSE218, MSE217, MSE219",804
806,2D Systems,805,,o,Materials systems that are restricted to two dimensions. ,"MSE218, MSE219","1443, 1454, 805, 804"
807,4 Crystal Systems,810,,r,"The four arrangements of lattice structures possible in two dimensions. They include Oblique, Rectangular, Square, and Hexagonal.","MSE218, MSE219","1454, 804, 1428"
808,5 Bravais Lattice,810,,r,"The arrangement of lattice positions within each of the crystal systems gives way for the five Bravais Lattices. They include $* mp $ (primitive oblique), $* op $ (primitive rectangular), $* oc $ (centered rectangular), $* tp $ (primitive square) and $* hp $ (primitive hexagonal).","MSE218, MSE219","804, 807, 810, 834"
